,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
9522,9523,Henry VI Part 3,5.0,,WARWICK,ACT I
9523,9524,Henry VI Part 3,5.0,,WARWICK,SCENE I. London. The Parliament-house.
9524,9525,Henry VI Part 3,5.0,,WARWICK,"Alarum. Enter YORK, EDWARD, RICHARD, NORFOLK, MONTAGUE, WARWICK, and Soldiers"
9525,9526,Henry VI Part 3,1.0,1.1.1,WARWICK,I wonder how the king escaped our hands.
9526,9527,Henry VI Part 3,2.0,1.1.2,YORK,"While we pursued the horsemen of the north,"
9527,9528,Henry VI Part 3,2.0,1.1.3,YORK,He slily stole away and left his men:
9528,9529,Henry VI Part 3,2.0,1.1.4,YORK,"Whereat the great Lord of Northumberland,"
9529,9530,Henry VI Part 3,2.0,1.1.5,YORK,"Whose warlike ears could never brook retreat,"
9530,9531,Henry VI Part 3,2.0,1.1.6,YORK,"Cheer'd up the drooping army, and himself,"
9531,9532,Henry VI Part 3,2.0,1.1.7,YORK,"Lord Clifford and Lord Stafford, all abreast,"
9532,9533,Henry VI Part 3,2.0,1.1.8,YORK,"Charged our main battle's front, and breaking in"
9533,9534,Henry VI Part 3,2.0,1.1.9,YORK,Were by the swords of common soldiers slain.
9534,9535,Henry VI Part 3,3.0,1.1.10,EDWARD,"Lord Stafford's father, Duke of Buckingham,"
9535,9536,Henry VI Part 3,3.0,1.1.11,EDWARD,"Is either slain or wounded dangerously,"
9536,9537,Henry VI Part 3,3.0,1.1.12,EDWARD,I cleft his beaver with a downright blow:
9537,9538,Henry VI Part 3,3.0,1.1.13,EDWARD,"That this is true, father, behold his blood."
9538,9539,Henry VI Part 3,4.0,1.1.14,MONTAGUE,"And, brother, here's the Earl of Wiltshire's blood,"
9539,9540,Henry VI Part 3,4.0,1.1.15,MONTAGUE,Whom I encounter'd as the battles join'd.
9540,9541,Henry VI Part 3,5.0,1.1.16,RICHARD,Speak thou for me and tell them what I did.
9541,9542,Henry VI Part 3,5.0,,RICHARD,Throwing down SOMERSET's head
9542,9543,Henry VI Part 3,6.0,1.1.17,YORK,Richard hath best deserved of all my sons.
9543,9544,Henry VI Part 3,6.0,1.1.18,YORK,"But is your grace dead, my Lord of Somerset?"
9544,9545,Henry VI Part 3,7.0,1.1.19,NORFOLK,Such hope have all the line of John of Gaunt!
9545,9546,Henry VI Part 3,8.0,1.1.20,RICHARD,Thus do I hope to shake King Henry's head.
9546,9547,Henry VI Part 3,9.0,1.1.21,WARWICK,"And so do I. Victorious Prince of York,"
9547,9548,Henry VI Part 3,9.0,1.1.22,WARWICK,Before I see thee seated in that throne
9548,9549,Henry VI Part 3,9.0,1.1.23,WARWICK,"Which now the house of Lancaster usurps,"
9549,9550,Henry VI Part 3,9.0,1.1.24,WARWICK,I vow by heaven these eyes shall never close.
9550,9551,Henry VI Part 3,9.0,1.1.25,WARWICK,"This is the palace of the fearful king,"
9551,9552,Henry VI Part 3,9.0,1.1.26,WARWICK,"And this the regal seat: possess it, York,"
9552,9553,Henry VI Part 3,9.0,1.1.27,WARWICK,For this is thine and not King Henry's heirs'
9553,9554,Henry VI Part 3,10.0,1.1.28,YORK,"Assist me, then, sweet Warwick, and I will,"
9554,9555,Henry VI Part 3,10.0,1.1.29,YORK,For hither we have broken in by force.
9555,9556,Henry VI Part 3,11.0,1.1.30,NORFOLK,"We'll all assist you, he that flies shall die."
